<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.28	22:00:00	0.88425	0.88431	0.88404	0.88414	755	0	6
2018.06.28	22:20:00	0.88414	0.88425	0.88396	0.88421	756	0	7
2018.06.28	22:40:00	0.88421	0.88455	0.88415	0.88450	598	0	7
2018.06.28	23:00:00	0.88449	0.88465	0.88427	0.88445	379	0	8
2018.06.28	23:20:00	0.88445	0.88449	0.88412	0.88421	370	0	7
2018.06.28	23:40:00	0.88422	0.88464	0.88413	0.88421	423	0	10
2018.06.29	00:00:00	0.88421	0.88476	0.88348	0.88416	484	0	9
2018.06.29	00:20:00	0.88416	0.88468	0.88397	0.88407	676	0	14
2018.06.29	00:40:00	0.88410	0.88427	0.88388	0.88399	660	0	19
2018.06.29	01:00:00	0.88392	0.88425	0.88374	0.88409	378	0	8
2018.06.29	01:20:00	0.88409	0.88424	0.88407	0.88419	259	0	9
2018.06.29	01:40:00	0.88419	0.88425	0.88404	0.88422	309	0	10
2018.06.29	02:00:00	0.88422	0.88437	0.88408	0.88431	329	0	10
2018.06.29	02:20:00	0.88430	0.88449	0.88427	0.88431	387	0	8
2018.06.29	02:40:00	0.88430	0.88450	0.88428	0.88433	158	0	9
2018.06.29	03:00:00	0.88433	0.88466	0.88417	0.88456	580	0	8
2018.06.29	03:20:00	0.88456	0.88474	0.88454	0.88460	301	0	9
2018.06.29	03:40:00	0.88460	0.88491	0.88459	0.88480	609	0	7
2018.06.29	04:00:00	0.88480	0.88492	0.88467	0.88469	471	0	6
2018.06.29	04:20:00	0.88471	0.88491	0.88467	0.88482	534	0	9
2018.06.29	04:40:00	0.88482	0.88511	0.88482	0.88488	522	0	5
2018.06.29	05:00:00	0.88490	0.88506	0.88485	0.88490	466	0	7
2018.06.29	05:20:00	0.88490	0.88706	0.88483	0.88636	1437	0	4
2018.06.29	05:40:00	0.88635	0.88807	0.88620	0.88779	2375	0	4
2018.06.29	06:00:00	0.88778	0.88903	0.88742	0.88765	1855	0	5
2018.06.29	06:20:00	0.88765	0.88782	0.88720	0.88720	875	0	9
2018.06.29	06:40:00	0.88719	0.88736	0.88707	0.88724	889	0	8
2018.06.29	07:00:00	0.88724	0.88724	0.88724	0.88724	1	0	12
2018.06.29	08:00:00	0.88843	0.88858	0.88821	0.88832	403	0	8
2018.06.29	08:20:00	0.88831	0.88854	0.88827	0.88839	493	0	5
2018.06.29	08:40:00	0.88840	0.88842	0.88792	0.88807	742	0	7
2018.06.29	09:00:00	0.88807	0.88807	0.88727	0.88771	1737	0	7
2018.06.29	09:20:00	0.88771	0.88795	0.88747	0.88768	1018	0	4
2018.06.29	09:40:00	0.88769	0.88792	0.88738	0.88750	1209	0	6
2018.06.29	10:00:00	0.88750	0.88781	0.88683	0.88732	1955	0	6
2018.06.29	10:20:00	0.88731	0.88745	0.88643	0.88647	1377	0	8
2018.06.29	10:40:00	0.88647	0.88680	0.88595	0.88629	1345	0	6
2018.06.29	11:00:00	0.88629	0.88666	0.88583	0.88597	1796	0	5
2018.06.29	11:20:00	0.88598	0.88650	0.88356	0.88442	2608	0	5
2018.06.29	11:40:00	0.88442	0.88514	0.88381	0.88473	1960	0	6
2018.06.29	12:00:00	0.88488	0.88557	0.88452	0.88521	1922	0	5
2018.06.29	12:20:00	0.88521	0.88549	0.88469	0.88535	1478	0	6
2018.06.29	12:40:00	0.88534	0.88612	0.88526	0.88585	1564	0	5
2018.06.29	13:00:00	0.88587	0.88652	0.88577	0.88650	1292	0	6
