<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.02	16:00:00	1.61088	1.61127	1.60805	1.60885	2229	0	14
2019.09.02	16:20:00	1.60886	1.60906	1.60715	1.60717	2146	0	10
2019.09.02	16:40:00	1.60718	1.60969	1.60714	1.60965	2236	0	15
2019.09.02	17:00:00	1.60964	1.60964	1.60684	1.60697	2579	0	10
2019.09.02	17:20:00	1.60697	1.60704	1.60526	1.60538	2633	0	16
2019.09.02	17:40:00	1.60538	1.60626	1.60395	1.60589	3090	0	14
2019.09.02	18:00:00	1.60590	1.60759	1.60565	1.60650	2149	0	12
2019.09.02	18:20:00	1.60650	1.60676	1.60581	1.60603	1147	0	20
2019.09.02	18:40:00	1.60604	1.60827	1.60586	1.60683	1279	0	14
2019.09.02	19:00:00	1.60682	1.60739	1.60566	1.60583	862	0	18
2019.09.02	19:20:00	1.60583	1.60669	1.60542	1.60617	949	0	17
2019.09.02	19:40:00	1.60618	1.60849	1.60618	1.60841	1224	0	20
2019.09.02	20:00:00	1.60842	1.60845	1.60605	1.60745	2271	0	24
2019.09.02	20:20:00	1.60745	1.60790	1.60690	1.60751	704	0	34
2019.09.02	20:40:00	1.60751	1.60778	1.60703	1.60772	394	0	29
2019.09.02	21:00:00	1.60772	1.60781	1.60760	1.60769	118	0	33
2019.09.02	21:20:00	1.60769	1.60811	1.60755	1.60786	473	0	36
2019.09.02	21:40:00	1.60786	1.60838	1.60732	1.60817	744	0	29
2019.09.02	22:00:00	1.60817	1.60840	1.60729	1.60790	611	0	39
2019.09.02	22:20:00	1.60790	1.60848	1.60756	1.60771	837	0	44
2019.09.02	22:40:00	1.60762	1.60790	1.60739	1.60752	411	0	61
2019.09.02	23:00:00	1.60755	1.60827	1.60710	1.60793	780	0	49
2019.09.02	23:20:00	1.60793	1.60844	1.60706	1.60755	1216	0	37
2019.09.02	23:40:00	1.60755	1.60780	1.60631	1.60656	914	0	59
2019.09.03	00:00:00	1.60682	1.60707	1.60644	1.60692	176	0	147
2019.09.03	00:20:00	1.60692	1.60785	1.60686	1.60744	399	0	86
2019.09.03	00:40:00	1.60744	1.60808	1.60679	1.60731	989	0	52
2019.09.03	01:00:00	1.60731	1.60813	1.60705	1.60765	1138	0	10
2019.09.03	01:20:00	1.60765	1.60793	1.60732	1.60751	238	0	25
2019.09.03	01:40:00	1.60749	1.60818	1.60738	1.60795	301	0	30
2019.09.03	02:00:00	1.60795	1.60795	1.60746	1.60783	537	0	27
2019.09.03	02:20:00	1.60783	1.60823	1.60750	1.60784	906	0	23
2019.09.03	02:40:00	1.60784	1.60882	1.60782	1.60855	355	0	25
2019.09.03	03:00:00	1.60855	1.60869	1.60784	1.60856	1187	0	22
2019.09.03	03:20:00	1.60857	1.60890	1.60797	1.60840	997	0	18
2019.09.03	03:40:00	1.60840	1.60856	1.60771	1.60801	730	0	21
2019.09.03	04:00:00	1.60799	1.60801	1.60654	1.60680	1491	0	22
2019.09.03	04:20:00	1.60680	1.60727	1.60655	1.60690	1430	0	20
2019.09.03	04:40:00	1.60689	1.60742	1.60656	1.60663	1297	0	19
2019.09.03	05:00:00	1.60663	1.60722	1.60629	1.60698	846	0	19
2019.09.03	05:20:00	1.60699	1.60730	1.60612	1.60620	1022	0	19
2019.09.03	05:40:00	1.60620	1.60654	1.60492	1.60524	1508	0	16
2019.09.03	06:00:00	1.60524	1.60586	1.60519	1.60575	729	0	20
2019.09.03	06:20:00	1.60575	1.60599	1.60509	1.60585	571	0	22
2019.09.03	06:40:00	1.60584	1.60606	1.60521	1.60535	367	0	23
2019.09.03	07:00:00	1.60535	1.60594	1.60442	1.60581	511	0	23
2019.09.03	07:20:00	1.60585	1.60585	1.60526	1.60550	892	0	20
2019.09.03	07:40:00	1.60551	1.60610	1.60548	1.60583	687	0	20
2019.09.03	08:00:00	1.60583	1.60585	1.60419	1.60507	972	0	16
2019.09.03	08:20:00	1.60507	1.60532	1.60351	1.60374	662	0	20
2019.09.03	08:40:00	1.60374	1.60453	1.59977	1.60170	1860	0	12
2019.09.03	09:00:00	1.60172	1.60246	1.60099	1.60112	1511	0	15
2019.09.03	09:20:00	1.60112	1.60198	1.59803	1.59901	2088	0	10
2019.09.03	09:40:00	1.59901	1.59945	1.59645	1.59865	3060	0	10
2019.09.03	10:00:00	1.59866	1.59976	1.59653	1.59859	4026	0	10
2019.09.03	10:20:00	1.59859	1.59886	1.59564	1.59799	3626	0	17
2019.09.03	10:40:00	1.59799	1.59966	1.59624	1.59957	3842	0	10
2019.09.03	11:00:00	1.59958	1.60139	1.59876	1.60094	3815	0	10
