<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.08	04:40:00	1.29730	1.29762	1.29704	1.29754	727	0	14
2019.02.08	05:00:00	1.29756	1.29780	1.29732	1.29748	766	0	15
2019.02.08	05:20:00	1.29748	1.29779	1.29739	1.29759	386	0	15
2019.02.08	05:40:00	1.29759	1.29764	1.29716	1.29727	483	0	15
2019.02.08	06:00:00	1.29726	1.29746	1.29719	1.29743	560	0	14
2019.02.08	06:20:00	1.29743	1.29744	1.29704	1.29704	548	0	16
2019.02.08	06:40:00	1.29704	1.29735	1.29696	1.29715	534	0	12
2019.02.08	07:00:00	1.29714	1.29744	1.29710	1.29714	379	0	18
2019.02.08	07:20:00	1.29715	1.29748	1.29715	1.29730	428	0	17
2019.02.08	07:40:00	1.29730	1.29757	1.29727	1.29746	349	0	15
2019.02.08	08:00:00	1.29746	1.29753	1.29714	1.29716	487	0	13
2019.02.08	08:20:00	1.29716	1.29716	1.29661	1.29685	502	0	11
2019.02.08	08:40:00	1.29685	1.29708	1.29658	1.29703	535	0	13
2019.02.08	09:00:00	1.29701	1.29760	1.29685	1.29709	1026	0	13
2019.02.08	09:20:00	1.29709	1.29746	1.29584	1.29624	1114	0	8
2019.02.08	09:40:00	1.29624	1.29693	1.29550	1.29678	1311	0	9
2019.02.08	10:00:00	1.29678	1.29741	1.29584	1.29606	1888	0	11
2019.02.08	10:20:00	1.29607	1.29631	1.29500	1.29550	1741	0	11
2019.02.08	10:40:00	1.29549	1.29567	1.29489	1.29530	1805	0	12
2019.02.08	11:00:00	1.29530	1.29626	1.29444	1.29458	1840	0	10
2019.02.08	11:20:00	1.29457	1.29554	1.29421	1.29522	1541	0	10
2019.02.08	11:40:00	1.29522	1.29610	1.29517	1.29593	1336	0	9
2019.02.08	12:00:00	1.29593	1.29755	1.29582	1.29755	1430	0	9
2019.02.08	12:20:00	1.29755	1.29872	1.29730	1.29861	1793	0	9
2019.02.08	12:40:00	1.29861	1.29890	1.29797	1.29847	1438	0	9
2019.02.08	13:00:00	1.29847	1.29939	1.29836	1.29888	1519	0	8
2019.02.08	13:20:00	1.29888	1.29896	1.29827	1.29829	932	0	8
2019.02.08	13:40:00	1.29829	1.29871	1.29785	1.29788	1097	0	7
2019.02.08	14:00:00	1.29786	1.29840	1.29731	1.29750	1263	0	10
2019.02.08	14:20:00	1.29750	1.29825	1.29737	1.29824	680	0	6
2019.02.08	14:40:00	1.29824	1.29895	1.29818	1.29855	1412	0	7
2019.02.08	15:00:00	1.29854	1.29895	1.29793	1.29848	1704	0	6
2019.02.08	15:20:00	1.29853	1.29872	1.29802	1.29810	1223	0	12
2019.02.08	15:40:00	1.29810	1.29857	1.29794	1.29826	1414	0	6
2019.02.08	16:00:00	1.29826	1.29885	1.29794	1.29851	1754	0	9
2019.02.08	16:20:00	1.29850	1.29856	1.29720	1.29736	1487	0	6
2019.02.08	16:40:00	1.29736	1.29740	1.29501	1.29501	2287	0	9
2019.02.08	17:00:00	1.29501	1.29528	1.29392	1.29506	2372	0	6
2019.02.08	17:20:00	1.29505	1.29541	1.29403	1.29510	2496	0	8
2019.02.08	17:40:00	1.29510	1.29531	1.29426	1.29506	2183	0	6
2019.02.08	18:00:00	1.29506	1.29530	1.29354	1.29485	2139	0	6
2019.02.08	18:20:00	1.29485	1.29519	1.29329	1.29352	1637	0	6
2019.02.08	18:40:00	1.29353	1.29379	1.29306	1.29330	1599	0	11
2019.02.08	19:00:00	1.29328	1.29351	1.29294	1.29310	1537	0	8
2019.02.08	19:20:00	1.29312	1.29327	1.29262	1.29318	1340	0	11
2019.02.08	19:40:00	1.29318	1.29351	1.29271	1.29273	876	0	13
2019.02.08	20:00:00	1.29273	1.29357	1.29263	1.29324	817	0	11
2019.02.08	20:20:00	1.29324	1.29358	1.29306	1.29343	956	0	12
2019.02.08	20:40:00	1.29346	1.29376	1.29326	1.29357	1055	0	13
2019.02.08	21:00:00	1.29357	1.29368	1.29314	1.29330	860	0	13
2019.02.08	21:20:00	1.29330	1.29340	1.29305	1.29326	923	0	13
2019.02.08	21:40:00	1.29326	1.29350	1.29314	1.29324	585	0	10
2019.02.08	22:00:00	1.29324	1.29391	1.29296	1.29381	592	0	7
2019.02.08	22:20:00	1.29381	1.29382	1.29351	1.29364	892	0	14
2019.02.08	22:40:00	1.29363	1.29374	1.29318	1.29356	873	0	11
2019.02.08	23:00:00	1.29353	1.29363	1.29318	1.29326	338	0	15
2019.02.08	23:20:00	1.29327	1.29356	1.29321	1.29342	279	0	17
2019.02.08	23:40:00	1.29343	1.29424	1.29336	1.29397	593	0	22
2019.02.11	00:00:00	1.29292	1.30567	1.29287	1.30009	660	0	77
2019.02.11	00:20:00	1.30009	1.30037	1.29158	1.29302	1483	0	28
2019.02.11	00:40:00	1.29303	1.29334	1.29138	1.29204	665	0	46
2019.02.11	01:00:00	1.29203	1.29290	1.29161	1.29278	505	0	25
2019.02.11	01:20:00	1.29277	1.29301	1.29263	1.29300	371	0	19
2019.02.11	01:40:00	1.29300	1.29307	1.29265	1.29277	356	0	17
