<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.08	02:00:00	0.97924	0.97934	0.97901	0.97905	237	0	9
2019.01.08	02:20:00	0.97905	0.97955	0.97902	0.97955	267	0	7
2019.01.08	02:40:00	0.97955	0.97989	0.97923	0.97983	567	0	9
2019.01.08	03:00:00	0.97982	0.98009	0.97951	0.97966	611	0	8
2019.01.08	03:20:00	0.97966	0.98031	0.97958	0.98016	486	0	8
2019.01.08	03:40:00	0.98015	0.98086	0.97992	0.98076	594	0	7
2019.01.08	04:00:00	0.98076	0.98125	0.98070	0.98103	406	0	8
2019.01.08	04:20:00	0.98103	0.98108	0.98088	0.98095	460	0	10
2019.01.08	04:40:00	0.98095	0.98103	0.98059	0.98068	504	0	10
2019.01.08	05:00:00	0.98069	0.98103	0.98065	0.98103	175	0	10
2019.01.08	05:20:00	0.98104	0.98153	0.98072	0.98142	310	0	8
2019.01.08	05:40:00	0.98142	0.98216	0.98138	0.98198	299	0	6
2019.01.08	06:00:00	0.98198	0.98263	0.98194	0.98246	302	0	9
2019.01.08	06:20:00	0.98246	0.98246	0.98184	0.98187	221	0	11
2019.01.08	06:40:00	0.98187	0.98190	0.98148	0.98169	364	0	8
2019.01.08	07:00:00	0.98168	0.98169	0.98140	0.98148	189	0	10
2019.01.08	07:20:00	0.98148	0.98148	0.98109	0.98109	226	0	9
2019.01.08	07:40:00	0.98109	0.98136	0.98103	0.98119	263	0	6
2019.01.08	08:00:00	0.98119	0.98132	0.98045	0.98045	565	0	7
2019.01.08	08:20:00	0.98045	0.98050	0.98007	0.98046	540	0	9
2019.01.08	08:40:00	0.98046	0.98086	0.98046	0.98085	257	0	9
2019.01.08	09:00:00	0.98085	0.98137	0.98052	0.98093	932	0	6
2019.01.08	09:20:00	0.98093	0.98153	0.98056	0.98097	816	0	8
2019.01.08	09:40:00	0.98096	0.98131	0.98067	0.98086	621	0	8
2019.01.08	10:00:00	0.98088	0.98145	0.98033	0.98122	1085	0	4
2019.01.08	10:20:00	0.98121	0.98150	0.98081	0.98149	915	0	7
2019.01.08	10:40:00	0.98150	0.98154	0.98044	0.98062	1145	0	9
2019.01.08	11:00:00	0.98063	0.98075	0.98013	0.98038	1022	0	7
2019.01.08	11:20:00	0.98037	0.98037	0.97978	0.98019	728	0	6
2019.01.08	11:40:00	0.98019	0.98046	0.97983	0.98041	788	0	7
2019.01.08	12:00:00	0.98041	0.98133	0.98041	0.98092	1094	0	8
2019.01.08	12:20:00	0.98093	0.98113	0.98027	0.98045	1064	0	6
2019.01.08	12:40:00	0.98045	0.98082	0.98015	0.98081	745	0	7
