<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.09.06	13:20:00	12060.80	12062.80	12045.13	12054.57	820	0	50
2018.09.06	13:40:00	12054.33	12057.05	12031.33	12036.30	972	0	66
2018.09.06	14:00:00	12036.80	12050.30	12026.30	12047.30	750	0	95
2018.09.06	14:20:00	12047.30	12063.30	12046.30	12061.80	657	0	55
2018.09.06	14:40:00	12062.30	12070.80	12055.80	12067.01	687	0	90
2018.09.06	15:00:00	12067.49	12073.89	12054.69	12072.29	833	0	68
2018.09.06	15:20:00	12071.77	12076.01	12055.81	12061.30	918	0	70
2018.09.06	15:40:00	12061.97	12075.05	12057.30	12070.80	758	0	79
2018.09.06	16:00:00	12071.30	12076.30	12032.41	12036.80	1167	0	62
2018.09.06	16:20:00	12036.89	12044.80	12027.29	12031.80	1628	0	69
2018.09.06	16:40:00	12031.30	12056.30	12015.80	12054.30	1844	0	57
2018.09.06	17:00:00	12053.80	12065.01	12000.01	12010.30	2655	0	50
2018.09.06	17:20:00	12010.49	12016.40	11979.45	11988.40	2879	0	56
2018.09.06	17:40:00	11987.90	11990.90	11947.80	11964.41	2532	0	58
2018.09.06	18:00:00	11964.65	11972.93	11945.80	11954.73	2471	0	50
2018.09.06	18:20:00	11955.21	11972.30	11949.80	11951.80	2075	0	51
2018.09.06	18:40:00	11951.80	11966.85	11941.30	11959.85	1342	0	53
2018.09.06	19:00:00	11960.30	11966.30	11948.80	11961.80	1094	0	71
2018.09.06	19:20:00	11961.89	11963.37	11951.41	11953.89	952	0	62
2018.09.06	19:40:00	11954.13	11964.80	11952.30	11952.93	931	0	95
2018.09.06	20:00:00	11952.80	11961.17	11939.80	11960.45	915	0	56
2018.09.06	20:20:00	11960.69	11960.93	11950.80	11954.37	768	0	56
2018.09.06	20:40:00	11954.30	11964.81	11952.85	11963.37	670	0	64
2018.09.06	21:00:00	11963.30	11972.80	11959.80	11969.61	716	0	60
2018.09.06	21:20:00	11969.09	11974.29	11959.81	11969.80	685	0	64
2018.09.06	21:40:00	11969.77	11977.80	11968.49	11972.80	511	0	74
2018.09.06	22:00:00	11972.85	11994.45	11972.85	11989.30	818	0	88
2018.09.06	22:20:00	11988.93	12000.85	11988.80	11991.37	702	0	71
2018.09.06	22:40:00	11990.85	11995.37	11981.85	11988.33	849	0	69
2018.09.07	09:00:00	11942.20	11972.70	11941.70	11972.20	461	0	95
2018.09.07	09:20:00	11970.70	11987.70	11968.70	11983.20	463	0	95
2018.09.07	09:40:00	11984.70	11985.20	11967.25	11969.93	460	0	95
2018.09.07	10:00:00	11969.17	11985.20	11954.20	11978.29	1589	0	95
2018.09.07	10:20:00	11978.20	11992.29	11968.61	11978.69	1563	0	76
2018.09.07	10:40:00	11978.41	11993.09	11968.25	11971.29	1408	0	61
2018.09.07	11:00:00	11969.29	11969.29	11950.70	11951.70	1056	0	57
2018.09.07	11:20:00	11952.20	11955.70	11937.37	11954.09	1047	0	54
2018.09.07	11:40:00	11953.81	11957.21	11931.70	11937.20	1191	0	58
2018.09.07	12:00:00	11936.70	11946.01	11920.49	11942.93	1303	0	66
2018.09.07	12:20:00	11943.41	11956.25	11923.20	11925.70	1032	0	59
2018.09.07	12:40:00	11925.70	11932.73	11904.09	11916.73	1326	0	61
2018.09.07	13:00:00	11917.20	11929.20	11905.93	11918.20	962	0	59
2018.09.07	13:20:00	11918.20	11934.25	11912.45	11930.20	1106	0	51
2018.09.07	13:40:00	11929.20	11934.70	11917.73	11926.65	982	0	62
2018.09.07	14:00:00	11927.41	11943.05	11918.13	11937.41	1066	0	50
2018.09.07	14:20:00	11936.89	11938.37	11924.01	11925.20	908	0	51
2018.09.07	14:40:00	11925.20	11944.20	11918.70	11923.70	849	0	51
2018.09.07	15:00:00	11923.70	11935.17	11921.20	11926.20	815	0	69
2018.09.07	15:20:00	11926.20	11940.70	11909.65	11911.20	1362	0	62
2018.09.07	15:40:00	11911.61	11915.05	11890.29	11911.01	1493	0	64
2018.09.07	16:00:00	11910.53	11921.70	11899.70	11917.21	1135	0	61
2018.09.07	16:20:00	11917.73	11929.20	11901.93	11928.20	1606	0	59
2018.09.07	16:40:00	11928.41	11958.17	11915.21	11947.85	2352	0	54
2018.09.07	17:00:00	11949.85	11965.20	11939.85	11942.70	1866	0	62
2018.09.07	17:20:00	11942.20	11961.73	11937.45	11942.21	1714	0	56
2018.09.07	17:40:00	11942.20	11964.05	11934.77	11949.70	1327	0	54
2018.09.07	18:00:00	11949.61	11956.29	11938.20	11947.25	1300	0	58
2018.09.07	18:20:00	11947.20	11967.70	11938.20	11965.25	1459	0	51
2018.09.07	18:40:00	11964.73	11970.13	11949.70	11951.17	914	0	64
2018.09.07	19:00:00	11950.20	11953.61	11911.20	11917.29	1974	0	51
2018.09.07	19:20:00	11916.77	11925.70	11906.77	11914.70	1592	0	71
2018.09.07	19:40:00	11914.25	11929.21	11901.21	11925.21	1269	0	69
2018.09.07	20:00:00	11925.73	11927.20	11914.20	11914.70	735	0	85
2018.09.07	20:20:00	11914.21	11923.20	11913.70	11916.21	696	0	87
2018.09.07	20:40:00	11915.70	11923.20	11913.69	11920.70	620	0	89
2018.09.07	21:00:00	11920.73	11934.73	11915.21	11928.73	707	0	65
2018.09.07	21:20:00	11928.45	11939.45	11926.20	11935.69	645	0	68
2018.09.07	21:40:00	11935.93	11945.70	11933.70	11942.70	565	0	72
2018.09.07	22:00:00	11942.21	11945.70	11937.21	11940.70	557	0	89
2018.09.07	22:20:00	11940.21	11941.70	11930.69	11935.17	1132	0	70
2018.09.07	22:40:00	11934.65	11947.97	11918.70	11944.45	1001	0	50
2018.09.10	09:00:00	11949.30	11968.30	11948.80	11966.30	331	0	95
2018.09.10	09:20:00	11966.80	11975.57	11952.30	11956.30	546	0	68
2018.09.10	09:40:00	11956.30	11965.80	11956.30	11958.30	380	0	95
2018.09.10	10:00:00	11958.65	11962.93	11937.85	11956.73	1620	0	73
2018.09.10	10:20:00	11957.25	11970.09	11932.95	11949.13	1965	0	51
2018.09.10	10:40:00	11948.95	11953.95	11931.90	11937.90	1247	0	59
2018.09.10	11:00:00	11938.40	11965.90	11938.40	11953.01	1206	0	55
2018.09.10	11:20:00	11952.77	11954.33	11937.95	11947.21	1086	0	65
2018.09.10	11:40:00	11947.49	11974.41	11946.90	11971.09	1236	0	68
2018.09.10	12:00:00	11970.81	11977.97	11960.95	11972.01	746	0	54
2018.09.10	12:20:00	11972.45	11978.77	11965.93	11971.65	1004	0	58
2018.09.10	12:40:00	11971.40	11985.90	11966.40	11966.40	866	0	51
2018.09.10	13:00:00	11966.40	11985.90	11962.40	11976.40	796	0	51
2018.09.10	13:20:00	11976.40	12003.97	11972.85	12000.90	1009	0	60
2018.09.10	13:40:00	12001.09	12018.80	11994.01	12010.81	878	0	60
2018.09.10	14:00:00	12011.09	12020.30	12006.33	12011.75	671	0	52
2018.09.10	14:20:00	12011.25	12023.25	12009.25	12019.25	596	0	50
