<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.02.27	14:20:00	131.775	131.832	131.746	131.825	2431	0	9
2018.02.27	14:40:00	131.824	131.873	131.772	131.840	2372	0	8
2018.02.27	15:00:00	131.843	131.860	131.735	131.781	4187	0	8
2018.02.27	15:20:00	131.780	131.819	131.693	131.746	5503	0	8
2018.02.27	15:40:00	131.745	131.766	131.573	131.597	5207	0	8
2018.02.27	16:00:00	131.597	131.653	131.513	131.571	5060	0	8
2018.02.27	16:20:00	131.570	131.636	131.527	131.605	4137	0	8
2018.02.27	16:40:00	131.606	131.627	131.487	131.566	4869	0	8
2018.02.27	17:00:00	131.562	131.610	131.340	131.541	5840	0	8
2018.02.27	17:20:00	131.542	131.631	131.512	131.562	4500	0	8
2018.02.27	17:40:00	131.559	131.682	131.523	131.639	7193	0	8
2018.02.27	18:00:00	131.639	131.644	131.525	131.553	5686	0	8
2018.02.27	18:20:00	131.554	131.590	131.465	131.547	4447	0	8
2018.02.27	18:40:00	131.547	131.623	131.509	131.537	4274	0	8
2018.02.27	19:00:00	131.537	131.537	131.417	131.434	3671	0	9
2018.02.27	19:20:00	131.435	131.439	131.299	131.412	3795	0	8
2018.02.27	19:40:00	131.412	131.518	131.412	131.511	2904	0	8
2018.02.27	20:00:00	131.511	131.548	131.459	131.495	2254	0	8
2018.02.27	20:20:00	131.494	131.508	131.417	131.433	2529	0	8
2018.02.27	20:40:00	131.430	131.455	131.346	131.365	2653	0	8
2018.02.27	21:00:00	131.365	131.401	131.337	131.383	2463	0	8
2018.02.27	21:20:00	131.384	131.473	131.365	131.429	2528	0	8
2018.02.27	21:40:00	131.430	131.447	131.382	131.433	2832	0	8
2018.02.27	22:00:00	131.432	131.446	131.325	131.336	2789	0	9
2018.02.27	22:20:00	131.335	131.371	131.307	131.344	2636	0	8
2018.02.27	22:40:00	131.343	131.356	131.295	131.296	2234	0	10
2018.02.27	23:00:00	131.297	131.337	131.293	131.307	1535	0	10
2018.02.27	23:20:00	131.308	131.309	131.270	131.271	1027	0	8
2018.02.27	23:40:00	131.272	131.347	131.267	131.274	1568	0	11
2018.02.28	00:00:00	131.275	131.338	131.270	131.313	1445	0	8
2018.02.28	00:20:00	131.313	131.336	131.272	131.319	2718	0	14
2018.02.28	00:40:00	131.318	131.344	131.297	131.336	843	0	8
2018.02.28	01:00:00	131.336	131.401	131.318	131.396	1452	0	9
2018.02.28	01:20:00	131.396	131.432	131.372	131.411	833	0	9
2018.02.28	01:40:00	131.410	131.459	131.336	131.337	2037	0	11
2018.02.28	02:00:00	131.342	131.510	131.331	131.504	3149	0	9
2018.02.28	02:20:00	131.507	131.513	131.422	131.440	1454	0	10
2018.02.28	02:40:00	131.440	131.465	131.231	131.292	3005	0	8
2018.02.28	03:00:00	131.291	131.368	131.064	131.077	3506	0	8
2018.02.28	03:20:00	131.078	131.174	131.056	131.070	2930	0	8
2018.02.28	03:40:00	131.070	131.120	130.937	131.022	3353	0	8
2018.02.28	04:00:00	131.022	131.104	130.973	131.005	2676	0	8
2018.02.28	04:20:00	131.006	131.137	131.000	131.074	1948	0	8
2018.02.28	04:40:00	131.075	131.102	130.982	131.100	2706	0	8
2018.02.28	05:00:00	131.098	131.142	130.964	130.964	2737	0	8
2018.02.28	05:20:00	130.966	131.113	130.953	131.013	2558	0	9
2018.02.28	05:40:00	131.012	131.057	131.003	131.053	1668	0	11
2018.02.28	06:00:00	131.051	131.051	131.000	131.017	1285	0	10
2018.02.28	06:20:00	131.017	131.091	131.017	131.051	1145	0	9
2018.02.28	06:40:00	131.051	131.095	131.006	131.022	1604	0	8
2018.02.28	07:00:00	131.021	131.038	130.964	130.965	1640	0	8
2018.02.28	07:20:00	130.964	130.995	130.907	130.933	2054	0	9
2018.02.28	07:40:00	130.933	130.994	130.900	130.906	1940	0	9
2018.02.28	08:00:00	130.905	130.941	130.805	130.835	3092	0	8
2018.02.28	08:20:00	130.836	130.983	130.811	130.952	2435	0	8
2018.02.28	08:40:00	130.953	131.026	130.937	130.970	2640	0	9
2018.02.28	09:00:00	130.970	131.041	130.901	130.996	3357	0	8
2018.02.28	09:20:00	130.995	131.064	130.962	130.962	3125	0	9
2018.02.28	09:40:00	130.963	130.995	130.869	130.877	3303	0	8
2018.02.28	10:00:00	130.875	130.927	130.817	130.863	4310	0	8
2018.02.28	10:20:00	130.862	130.899	130.753	130.849	4397	0	8
2018.02.28	10:40:00	130.850	130.911	130.740	130.875	3355	0	8
2018.02.28	11:00:00	130.875	130.900	130.762	130.883	3668	0	8
2018.02.28	11:20:00	130.883	130.885	130.804	130.812	3533	0	8
2018.02.28	11:40:00	130.812	130.876	130.789	130.849	3047	0	8
2018.02.28	12:00:00	130.848	130.918	130.763	130.772	3105	0	8
2018.02.28	12:20:00	130.772	130.928	130.751	130.886	2654	0	8
